Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.56.2-192.168.56.3-1838-80-6,192.168.56.2,1838,192.168.56.3,80,6,03/04/2026 04:00:13 PM,687,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4366.812227074236,343.5,458.91230099006935,668.0,19.0,687.0,687.0,0.0,687.0,687.0,0,0,0,0,0,0,0,0,0,40,24,2911.208151382824,1455.604075691412,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-1839-80-6,192.168.56.2,1839,192.168.56.3,80,6,03/04/2026 04:00:13 PM,1121,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2676.1819803746653,560.5,765.796644025031,1102.0,19.0,1121.0,1121.0,0.0,1121.0,1121.0,0,0,0,0,0,0,0,0,0,40,24,1784.121320249777,892.0606601248885,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-1840-80-6,192.168.56.2,1840,192.168.56.3,80,6,03/04/2026 04:00:13 PM,1307,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2295.3328232593726,653.5,902.9753595752212,1292.0,15.0,1307.0,1307.0,0.0,1307.0,1307.0,0,0,0,0,0,0,0,0,0,40,24,1530.221882172915,765.1109410864575,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-1841-80-6,192.168.56.2,1841,192.168.56.3,80,6,03/04/2026 04:00:13 PM,1003,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2991.0269192422734,501.5,686.6006845321376,987.0,16.0,1003.0,1003.0,0.0,1003.0,1003.0,0,0,0,0,0,0,0,0,0,40,24,1994.0179461615155,997.0089730807578,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-1842-80-6,192.168.56.2,1842,192.168.56.3,80,6,03/04/2026 04:00:13 PM,695,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4316.546762589928,347.5,468.811795926681,679.0,16.0,695.0,695.0,0.0,695.0,695.0,0,0,0,0,0,0,0,0,0,40,24,2877.6978417266187,1438.8489208633093,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-1843-80-6,192.168.56.2,1843,192.168.56.3,80,6,03/04/2026 04:00:13 PM,637,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4709.576138147567,318.5,429.21381618023435,622.0,15.0,637.0,637.0,0.0,637.0,637.0,0,0,0,0,0,0,0,0,0,40,24,3139.717425431711,1569.8587127158555,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-1844-80-6,192.168.56.2,1844,192.168.56.3,80,6,03/04/2026 04:00:13 PM,652,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4601.226993865031,326.0,436.9919907732864,635.0,17.0,652.0,652.0,0.0,652.0,652.0,0,0,0,0,0,0,0,0,0,40,24,3067.4846625766872,1533.7423312883436,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-1845-80-6,192.168.56.2,1845,192.168.56.3,80,6,03/04/2026 04:00:13 PM,738,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4065.0406504065036,369.0,494.9747468305833,719.0,19.0,738.0,738.0,0.0,738.0,738.0,0,0,0,0,0,0,0,0,0,40,24,2710.0271002710024,1355.0135501355012,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-1846-80-6,192.168.56.2,1846,192.168.56.3,80,6,03/04/2026 04:00:13 PM,620,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4838.709677419355,310.0,414.36457377531684,603.0,17.0,620.0,620.0,0.0,620.0,620.0,0,0,0,0,0,0,0,0,0,40,24,3225.8064516129034,1612.9032258064517,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-1847-80-6,192.168.56.2,1847,192.168.56.3,80,6,03/04/2026 04:00:13 PM,794,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3778.337531486146,397.0,540.2295808265224,779.0,15.0,794.0,794.0,0.0,794.0,794.0,0,0,0,0,0,0,0,0,0,40,24,2518.891687657431,1259.4458438287154,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-1848-80-6,192.168.56.2,1848,192.168.56.3,80,6,03/04/2026 04:00:13 PM,1058,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2835.5387523629493,529.0,725.4915574973977,1042.0,16.0,1058.0,1058.0,0.0,1058.0,1058.0,0,0,0,0,0,0,0,0,0,40,24,1890.359168241966,945.179584120983,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-1849-80-6,192.168.56.2,1849,192.168.56.3,80,6,03/04/2026 04:00:13 PM,600,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,300.0,398.8082245892128,582.0,18.0,600.0,600.0,0.0,600.0,600.0,0,0,0,0,0,0,0,0,0,40,24,3333.3333333333335,1666.6666666666667,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-1850-80-6,192.168.56.2,1850,192.168.56.3,80,6,03/04/2026 04:00:13 PM,697,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4304.16068866571,348.5,467.39758236430794,679.0,18.0,697.0,697.0,0.0,697.0,697.0,0,0,0,0,0,0,0,0,0,40,24,2869.4404591104735,1434.7202295552368,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-1851-80-6,192.168.56.2,1851,192.168.56.3,80,6,03/04/2026 04:00:13 PM,644,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4658.385093167702,322.0,434.16356364854016,629.0,15.0,644.0,644.0,0.0,644.0,644.0,0,0,0,0,0,0,0,0,0,40,24,3105.590062111801,1552.7950310559006,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-1852-80-6,192.168.56.2,1852,192.168.56.3,80,6,03/04/2026 04:00:13 PM,613,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4893.964110929853,306.5,412.2432534317572,598.0,15.0,613.0,613.0,0.0,613.0,613.0,0,0,0,0,0,0,0,0,0,40,24,3262.642740619902,1631.321370309951,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-1853-80-6,192.168.56.2,1853,192.168.56.3,80,6,03/04/2026 04:00:13 PM,1310,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2290.0763358778627,655.0,881.0550493584382,1278.0,32.0,1310.0,1310.0,0.0,1310.0,1310.0,0,0,0,0,0,0,0,0,0,40,24,1526.7175572519084,763.3587786259542,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-1854-80-6,192.168.56.2,1854,192.168.56.3,80,6,03/04/2026 04:00:13 PM,674,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4451.038575667656,337.0,441.23463146040564,649.0,25.0,674.0,674.0,0.0,674.0,674.0,0,0,0,0,0,0,0,0,0,40,24,2967.359050445104,1483.679525222552,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-1855-80-6,192.168.56.2,1855,192.168.56.3,80,6,03/04/2026 04:00:13 PM,1624,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1847.2906403940888,812.0,1079.0449480906716,1575.0,49.0,1624.0,1624.0,0.0,1624.0,1624.0,0,0,0,0,0,0,0,0,0,40,24,1231.527093596059,615.7635467980296,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-1856-80-6,192.168.56.2,1856,192.168.56.3,80,6,03/04/2026 04:00:13 PM,996,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3012.0481927710844,498.0,657.6093065034892,963.0,33.0,996.0,996.0,0.0,996.0,996.0,0,0,0,0,0,0,0,0,0,40,24,2008.0321285140565,1004.0160642570282,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-1857-80-6,192.168.56.2,1857,192.168.56.3,80,6,03/04/2026 04:00:13 PM,996,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3012.0481927710844,498.0,499.21738751770255,851.0,145.0,996.0,996.0,0.0,996.0,996.0,0,0,0,0,0,0,0,0,0,40,24,2008.0321285140565,1004.0160642570282,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-1858-80-6,192.168.56.2,1858,192.168.56.3,80,6,03/04/2026 04:00:13 PM,879,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3412.9692832764504,439.5,584.7773080412748,853.0,26.0,879.0,879.0,0.0,879.0,879.0,0,0,0,0,0,0,0,0,0,40,24,2275.3128555176336,1137.6564277588168,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-1859-80-6,192.168.56.2,1859,192.168.56.3,80,6,03/04/2026 04:00:13 PM,893,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3359.4624860022395,446.5,596.0910165402596,868.0,25.0,893.0,893.0,0.0,893.0,893.0,0,0,0,0,0,0,0,0,0,40,24,2239.6416573348265,1119.8208286674133,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-1860-80-6,192.168.56.2,1860,192.168.56.3,80,6,03/04/2026 04:00:13 PM,683,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4392.386530014641,341.5,444.7701653663384,656.0,27.0,683.0,683.0,0.0,683.0,683.0,0,0,0,0,0,0,0,0,0,40,24,2928.2576866764275,1464.1288433382138,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-1861-80-6,192.168.56.2,1861,192.168.56.3,80,6,03/04/2026 04:00:13 PM,691,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4341.534008683068,345.5,458.91230099006935,670.0,21.0,691.0,691.0,0.0,691.0,691.0,0,0,0,0,0,0,0,0,0,40,24,2894.356005788712,1447.178002894356,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-1862-80-6,192.168.56.2,1862,192.168.56.3,80,6,03/04/2026 04:00:13 PM,700,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4285.714285714285,350.0,470.93311627024065,683.0,17.0,700.0,700.0,0.0,700.0,700.0,0,0,0,0,0,0,0,0,0,40,24,2857.1428571428573,1428.5714285714287,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-1863-80-6,192.168.56.2,1863,192.168.56.3,80,6,03/04/2026 04:00:13 PM,635,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4724.4094488188975,317.5,426.38538905548813,619.0,16.0,635.0,635.0,0.0,635.0,635.0,0,0,0,0,0,0,0,0,0,40,24,3149.606299212598,1574.803149606299,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-1864-80-6,192.168.56.2,1864,192.168.56.3,80,6,03/04/2026 04:00:13 PM,845,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3550.2958579881656,422.5,574.8778131046631,829.0,16.0,845.0,845.0,0.0,845.0,845.0,0,0,0,0,0,0,0,0,0,40,24,2366.8639053254437,1183.4319526627219,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-1865-80-6,192.168.56.2,1865,192.168.56.3,80,6,03/04/2026 04:00:13 PM,853,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3516.9988276670574,426.5,581.9488809165287,838.0,15.0,853.0,853.0,0.0,853.0,853.0,0,0,0,0,0,0,0,0,0,40,24,2344.6658851113716,1172.3329425556858,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-1866-80-6,192.168.56.2,1866,192.168.56.3,80,6,03/04/2026 04:00:13 PM,689,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4354.136429608127,344.5,449.01280605345767,662.0,27.0,689.0,689.0,0.0,689.0,689.0,0,0,0,0,0,0,0,0,0,40,24,2902.7576197387516,1451.3788098693758,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-1867-80-6,192.168.56.2,1867,192.168.56.3,80,6,03/04/2026 04:00:13 PM,740,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4054.054054054054,370.0,502.04581464244876,725.0,15.0,740.0,740.0,0.0,740.0,740.0,0,0,0,0,0,0,0,0,0,40,24,2702.702702702703,1351.3513513513515,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-1868-80-6,192.168.56.2,1868,192.168.56.3,80,6,03/04/2026 04:00:13 PM,611,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4909.983633387888,305.5,410.82903986938413,596.0,15.0,611.0,611.0,0.0,611.0,611.0,0,0,0,0,0,0,0,0,0,40,24,3273.3224222585923,1636.6612111292961,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-1869-80-6,192.168.56.2,1869,192.168.56.3,80,6,03/04/2026 04:00:13 PM,1013,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2961.5004935834154,506.5,693.6717523440032,997.0,16.0,1013.0,1013.0,0.0,1013.0,1013.0,0,0,0,0,0,0,0,0,0,40,24,1974.3336623889438,987.1668311944719,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-1870-80-6,192.168.56.2,1870,192.168.56.3,80,6,03/04/2026 04:00:13 PM,653,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4594.180704441041,326.5,426.38538905548813,628.0,25.0,653.0,653.0,0.0,653.0,653.0,0,0,0,0,0,0,0,0,0,40,24,3062.7871362940273,1531.3935681470136,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-1871-80-6,192.168.56.2,1871,192.168.56.3,80,6,03/04/2026 04:00:13 PM,1048,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2862.595419847328,524.0,718.4204896855323,1032.0,16.0,1048.0,1048.0,0.0,1048.0,1048.0,0,0,0,0,0,0,0,0,0,40,24,1908.3969465648854,954.1984732824427,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-1872-80-6,192.168.56.2,1872,192.168.56.3,80,6,03/04/2026 04:00:13 PM,778,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3856.041131105398,389.0,530.3300858899106,764.0,14.0,778.0,778.0,0.0,778.0,778.0,0,0,0,0,0,0,0,0,0,40,24,2570.694087403599,1285.3470437017995,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-1873-80-6,192.168.56.2,1873,192.168.56.3,80,6,03/04/2026 04:00:13 PM,714,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4201.680672268907,357.0,483.6610383315985,699.0,15.0,714.0,714.0,0.0,714.0,714.0,0,0,0,0,0,0,0,0,0,40,24,2801.1204481792715,1400.5602240896358,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-1874-80-6,192.168.56.2,1874,192.168.56.3,80,6,03/04/2026 04:00:13 PM,769,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3901.1703511053315,384.5,521.1376977344855,753.0,16.0,769.0,769.0,0.0,769.0,769.0,0,0,0,0,0,0,0,0,0,40,24,2600.780234070221,1300.3901170351105,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-1875-80-6,192.168.56.2,1875,192.168.56.3,80,6,03/04/2026 04:00:13 PM,947,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3167.898627243928,473.5,648.4169183480641,932.0,15.0,947.0,947.0,0.0,947.0,947.0,0,0,0,0,0,0,0,0,0,40,24,2111.932418162619,1055.9662090813094,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-1876-80-6,192.168.56.2,1876,192.168.56.3,80,6,03/04/2026 04:00:13 PM,1782,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1683.5016835016836,891.0,1237.4368670764582,1766.0,16.0,1782.0,1782.0,0.0,1782.0,1782.0,0,0,0,0,0,0,0,0,0,40,24,1122.3344556677891,561.1672278338946,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-1877-80-6,192.168.56.2,1877,192.168.56.3,80,6,03/04/2026 04:00:13 PM,794,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3778.337531486146,397.0,537.4011537017761,777.0,17.0,794.0,794.0,0.0,794.0,794.0,0,0,0,0,0,0,0,0,0,40,24,2518.891687657431,1259.4458438287154,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-1878-80-6,192.168.56.2,1878,192.168.56.3,80,6,03/04/2026 04:00:13 PM,684,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4385.964912280701,342.0,462.44783489600206,669.0,15.0,684.0,684.0,0.0,684.0,684.0,0,0,0,0,0,0,0,0,0,40,24,2923.9766081871344,1461.9883040935672,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-1879-80-6,192.168.56.2,1879,192.168.56.3,80,6,03/04/2026 04:00:13 PM,800,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3750.0,400.0,530.3300858899106,775.0,25.0,800.0,800.0,0.0,800.0,800.0,0,0,0,0,0,0,0,0,0,40,24,2500.0,1250.0,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
